filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
surco-rouviere-4791.jpg,118708,{},3,2,"{""name"":""rect"",""x"":492,""y"":78,""width"":226,""height"":191}","{""Region"":""segmento4""}"
surco-rouviere-5692.jpg,128894,{},3,0,"{""name"":""rect"",""x"":254,""y"":12,""width"":234,""height"":459}","{""Region"":""vesicula""}"
surco-rouviere-5692.jpg,128894,{},3,1,"{""name"":""rect"",""x"":134,""y"":224,""width"":116,""height"":160}","{""Region"":""surco""}"
surco-rouviere-5692.jpg,128894,{},3,2,"{""name"":""rect"",""x"":492,""y"":70,""width"":175,""height"":202}","{""Region"":""segmento4""}"
surco-rouviere-5819.jpg,115106,{},3,0,"{""name"":""rect"",""x"":286,""y"":14,""width"":228,""height"":448}","{""Region"":""vesicula""}"
surco-rouviere-5819.jpg,115106,{},3,1,"{""name"":""rect"",""x"":138,""y"":219,""width"":148,""height"":153}","{""Region"":""surco""}"
surco-rouviere-5819.jpg,115106,{},3,2,"{""name"":""rect"",""x"":493,""y"":64,""width"":166,""height"":114}","{""Region"":""segmento4""}"
surco-rouviere-7103.jpg,124750,{},3,0,"{""name"":""rect"",""x"":320,""y"":38,""width"":185,""height"":433}","{""Region"":""vesicula""}"
surco-rouviere-7103.jpg,124750,{},3,1,"{""name"":""rect"",""x"":150,""y"":293,""width"":163,""height"":140}","{""Region"":""surco""}"
surco-rouviere-7103.jpg,124750,{},3,2,"{""name"":""rect"",""x"":508,""y"":45,""width"":222,""height"":209}","{""Region"":""segmento4""}"
surco-rouviere-7788.jpg,120324,{},3,0,"{""name"":""rect"",""x"":335,""y"":12,""width"":328,""height"":425}","{""Region"":""vesicula""}"
surco-rouviere-7788.jpg,120324,{},3,1,"{""name"":""rect"",""x"":162,""y"":280,""width"":223,""height"":164}","{""Region"":""surco""}"
surco-rouviere-7788.jpg,120324,{},3,2,"{""name"":""rect"",""x"":638,""y"":42,""width"":113,""height"":142}","{""Region"":""segmento4""}"
surco-rouviere-7870.jpg,116751,{},3,0,"{""name"":""rect"",""x"":400,""y"":35,""width"":252,""height"":395}","{""Region"":""vesicula""}"
surco-rouviere-7870.jpg,116751,{},3,1,"{""name"":""rect"",""x"":206,""y"":280,""width"":187,""height"":170}","{""Region"":""surco""}"
surco-rouviere-7870.jpg,116751,{},3,2,"{""name"":""rect"",""x"":629,""y"":65,""width"":127,""height"":166}","{""Region"":""segmento4""}"
surco-rouviere-8668.jpg,136529,{},3,0,"{""name"":""rect"",""x"":263,""y"":111,""width"":206,""height"":352}","{""Region"":""vesicula""}"
surco-rouviere-8668.jpg,136529,{},3,1,"{""name"":""rect"",""x"":154,""y"":320,""width"":107,""height"":83}","{""Region"":""surco""}"
surco-rouviere-8668.jpg,136529,{},3,2,"{""name"":""rect"",""x"":463,""y"":81,""width"":226,""height"":186}","{""Region"":""segmento4""}"
surco-rouviere-9046.jpg,133773,{},3,0,"{""name"":""rect"",""x"":248,""y"":106,""width"":187,""height"":362}","{""Region"":""vesicula""}"
surco-rouviere-9046.jpg,133773,{},3,1,"{""name"":""rect"",""x"":169,""y"":338,""width"":79,""height"":80}","{""Region"":""surco""}"
surco-rouviere-9046.jpg,133773,{},3,2,"{""name"":""rect"",""x"":431,""y"":80,""width"":194,""height"":222}","{""Region"":""segmento4""}"
surco-rouviere-9434.jpg,129581,{},3,0,"{""name"":""rect"",""x"":349,""y"":30,""width"":254,""height"":401}","{""Region"":""vesicula""}"
surco-rouviere-9434.jpg,129581,{},3,1,"{""name"":""rect"",""x"":150,""y"":271,""width"":194,""height"":141}","{""Region"":""surco""}"
surco-rouviere-9434.jpg,129581,{},3,2,"{""name"":""rect"",""x"":611,""y"":88,""width"":117,""height"":238}","{""Region"":""segmento4""}"
surco-rouviere-12090.jpg,122406,{},3,0,"{""name"":""rect"",""x"":303,""y"":90,""width"":290,""height"":329}","{""Region"":""vesicula""}"
surco-rouviere-12090.jpg,122406,{},3,1,"{""name"":""rect"",""x"":154,""y"":319,""width"":148,""height"":87}","{""Region"":""surco""}"
surco-rouviere-12090.jpg,122406,{},3,2,"{""name"":""rect"",""x"":616,""y"":242,""width"":126,""height"":106}","{""Region"":""segmento4""}"
surco-rouviere-12257.jpg,122374,{},3,0,"{""name"":""rect"",""x"":350,""y"":66,""width"":235,""height"":378}","{""Region"":""vesicula""}"
surco-rouviere-12257.jpg,122374,{},3,1,"{""name"":""rect"",""x"":167,""y"":340,""width"":183,""height"":98}","{""Region"":""surco""}"
surco-rouviere-12257.jpg,122374,{},3,2,"{""name"":""rect"",""x"":677,""y"":223,""width"":68,""height"":134}","{""Region"":""segmento4""}"
surco-rouviere-12291.jpg,122591,{},3,0,"{""name"":""rect"",""x"":333,""y"":108,""width"":243,""height"":352}","{""Region"":""vesicula""}"
surco-rouviere-12291.jpg,122591,{},3,1,"{""name"":""rect"",""x"":159,""y"":305,""width"":175,""height"":141}","{""Region"":""surco""}"
surco-rouviere-12291.jpg,122591,{},3,2,"{""name"":""rect"",""x"":691,""y"":210,""width"":47,""height"":154}","{""Region"":""segmento4""}"
surco-rouviere-7827.jpg,114242,{},3,0,"{""name"":""rect"",""x"":390,""y"":3,""width"":261,""height"":440}","{""Region"":""vesicula""}"
surco-rouviere-7827.jpg,114242,{},3,1,"{""name"":""rect"",""x"":166,""y"":252,""width"":216,""height"":184}","{""Region"":""surco""}"
surco-rouviere-7827.jpg,114242,{},3,2,"{""name"":""rect"",""x"":645,""y"":48,""width"":107,""height"":166}","{""Region"":""segmento4""}"
surco-rouviere-7871.jpg,112433,{},3,0,"{""name"":""rect"",""x"":345,""y"":20,""width"":278,""height"":356}","{""Region"":""vesicula""}"
surco-rouviere-7871.jpg,112433,{},3,1,"{""name"":""rect"",""x"":185,""y"":298,""width"":195,""height"":157}","{""Region"":""surco""}"
surco-rouviere-7871.jpg,112433,{},3,2,"{""name"":""rect"",""x"":627,""y"":56,""width"":122,""height"":172}","{""Region"":""segmento4""}"
surco-rouviere-7979.jpg,103824,{},2,0,"{""name"":""rect"",""x"":438,""y"":34,""width"":315,""height"":350}","{""Region"":""vesicula""}"
surco-rouviere-7979.jpg,103824,{},2,1,"{""name"":""rect"",""x"":225,""y"":359,""width"":228,""height"":97}","{""Region"":""surco""}"
surco-rouviere-8039.jpg,102840,{},3,0,"{""name"":""rect"",""x"":446,""y"":20,""width"":227,""height"":385}","{""Region"":""vesicula""}"
surco-rouviere-8039.jpg,102840,{},3,1,"{""name"":""rect"",""x"":187,""y"":272,""width"":261,""height"":87}","{""Region"":""surco""}"
surco-rouviere-8039.jpg,102840,{},3,2,"{""name"":""rect"",""x"":670,""y"":54,""width"":67,""height"":91}","{""Region"":""segmento4""}"
surco-rouviere-8110.jpg,107669,{},3,0,"{""name"":""rect"",""x"":322,""y"":57,""width"":156,""height"":395}","{""Region"":""vesicula""}"
surco-rouviere-8110.jpg,107669,{},3,1,"{""name"":""rect"",""x"":191,""y"":356,""width"":162,""height"":56}","{""Region"":""surco""}"
surco-rouviere-8110.jpg,107669,{},3,2,"{""name"":""rect"",""x"":475,""y"":95,""width"":255,""height"":225}","{""Region"":""segmento4""}"
surco-rouviere-8297.jpg,131034,{},3,0,"{""name"":""rect"",""x"":250,""y"":90,""width"":178,""height"":375}","{""Region"":""vesicula""}"
surco-rouviere-8297.jpg,131034,{},3,1,"{""name"":""rect"",""x"":170,""y"":346,""width"":80,""height"":54}","{""Region"":""surco""}"
surco-rouviere-8297.jpg,131034,{},3,2,"{""name"":""rect"",""x"":418,""y"":149,""width"":236,""height"":167}","{""Region"":""segmento4""}"
surco-rouviere-8380.jpg,117436,{},3,0,"{""name"":""rect"",""x"":262,""y"":134,""width"":177,""height"":327}","{""Region"":""vesicula""}"
surco-rouviere-8380.jpg,117436,{},3,1,"{""name"":""rect"",""x"":170,""y"":371,""width"":97,""height"":79}","{""Region"":""surco""}"
surco-rouviere-8380.jpg,117436,{},3,2,"{""name"":""rect"",""x"":416,""y"":91,""width"":278,""height"":237}","{""Region"":""segmento4""}"
surco-rouviere-8558.jpg,119556,{},3,0,"{""name"":""rect"",""x"":278,""y"":72,""width"":232,""height"":400}","{""Region"":""vesicula""}"
surco-rouviere-8558.jpg,119556,{},3,1,"{""name"":""rect"",""x"":160,""y"":358,""width"":158,""height"":104}","{""Region"":""surco""}"
surco-rouviere-8558.jpg,119556,{},3,2,"{""name"":""rect"",""x"":517,""y"":119,""width"":197,""height"":205}","{""Region"":""segmento4""}"
surco-rouviere-8568.jpg,126366,{},3,0,"{""name"":""rect"",""x"":273,""y"":35,""width"":223,""height"":425}","{""Region"":""vesicula""}"
surco-rouviere-8568.jpg,126366,{},3,1,"{""name"":""rect"",""x"":158,""y"":334,""width"":116,""height"":98}","{""Region"":""surco""}"
surco-rouviere-8568.jpg,126366,{},3,2,"{""name"":""rect"",""x"":481,""y"":91,""width"":207,""height"":205}","{""Region"":""segmento4""}"
surco-rouviere-8706.jpg,135615,{},3,0,"{""name"":""rect"",""x"":249,""y"":69,""width"":208,""height"":398}","{""Region"":""vesicula""}"
surco-rouviere-8706.jpg,135615,{},3,1,"{""name"":""rect"",""x"":162,""y"":339,""width"":84,""height"":57}","{""Region"":""surco""}"
surco-rouviere-8706.jpg,135615,{},3,2,"{""name"":""rect"",""x"":451,""y"":109,""width"":209,""height"":193}","{""Region"":""segmento4""}"
surco-rouviere-8724.jpg,135663,{},3,0,"{""name"":""rect"",""x"":292,""y"":105,""width"":170,""height"":352}","{""Region"":""vesicula""}"
surco-rouviere-8724.jpg,135663,{},3,1,"{""name"":""rect"",""x"":172,""y"":355,""width"":119,""height"":80}","{""Region"":""surco""}"
surco-rouviere-8724.jpg,135663,{},3,2,"{""name"":""rect"",""x"":454,""y"":111,""width"":208,""height"":203}","{""Region"":""segmento4""}"
surco-rouviere-8747.jpg,130213,{},3,0,"{""name"":""rect"",""x"":246,""y"":100,""width"":220,""height"":371}","{""Region"":""vesicula""}"
surco-rouviere-8747.jpg,130213,{},3,1,"{""name"":""rect"",""x"":167,""y"":346,""width"":79,""height"":86}","{""Region"":""surco""}"
surco-rouviere-8747.jpg,130213,{},3,2,"{""name"":""rect"",""x"":458,""y"":122,""width"":219,""height"":219}","{""Region"":""segmento4""}"
surco-rouviere-8788.jpg,132443,{},3,0,"{""name"":""rect"",""x"":257,""y"":54,""width"":209,""height"":403}","{""Region"":""vesicula""}"
surco-rouviere-8788.jpg,132443,{},3,1,"{""name"":""rect"",""x"":163,""y"":326,""width"":167,""height"":122}","{""Region"":""surco""}"
surco-rouviere-8788.jpg,132443,{},3,2,"{""name"":""rect"",""x"":455,""y"":100,""width"":208,""height"":214}","{""Region"":""segmento4""}"
surco-rouviere-8893.jpg,133527,{},3,0,"{""name"":""rect"",""x"":266,""y"":116,""width"":205,""height"":355}","{""Region"":""vesicula""}"
surco-rouviere-8893.jpg,133527,{},3,1,"{""name"":""rect"",""x"":162,""y"":337,""width"":136,""height"":97}","{""Region"":""surco""}"
surco-rouviere-8893.jpg,133527,{},3,2,"{""name"":""rect"",""x"":462,""y"":94,""width"":181,""height"":239}","{""Region"":""segmento4""}"
surco-rouviere-8976.jpg,137278,{},3,0,"{""name"":""rect"",""x"":282,""y"":86,""width"":173,""height"":381}","{""Region"":""vesicula""}"
surco-rouviere-8976.jpg,137278,{},3,1,"{""name"":""rect"",""x"":152,""y"":329,""width"":132,""height"":110}","{""Region"":""surco""}"
surco-rouviere-8976.jpg,137278,{},3,2,"{""name"":""rect"",""x"":452,""y"":107,""width"":229,""height"":166}","{""Region"":""segmento4""}"
surco-rouviere-9110.jpg,105495,{},3,0,"{""name"":""rect"",""x"":286,""y"":37,""width"":207,""height"":399}","{""Region"":""vesicula""}"
surco-rouviere-9110.jpg,105495,{},3,1,"{""name"":""rect"",""x"":162,""y"":355,""width"":147,""height"":80}","{""Region"":""surco""}"
surco-rouviere-9110.jpg,105495,{},3,2,"{""name"":""rect"",""x"":542,""y"":109,""width"":155,""height"":227}","{""Region"":""segmento4""}"
surco-rouviere-9439.jpg,126764,{},3,0,"{""name"":""rect"",""x"":350,""y"":19,""width"":276,""height"":429}","{""Region"":""vesicula""}"
surco-rouviere-9439.jpg,126764,{},3,1,"{""name"":""rect"",""x"":160,""y"":298,""width"":183,""height"":114}","{""Region"":""surco""}"
surco-rouviere-9439.jpg,126764,{},3,2,"{""name"":""rect"",""x"":626,""y"":125,""width"":91,""height"":221}","{""Region"":""segmento4""}"
surco-rouviere-9484.jpg,133320,{},3,0,"{""name"":""rect"",""x"":305,""y"":38,""width"":199,""height"":408}","{""Region"":""vesicula""}"
surco-rouviere-9484.jpg,133320,{},3,1,"{""name"":""rect"",""x"":145,""y"":289,""width"":161,""height"":98}","{""Region"":""surco""}"
surco-rouviere-9484.jpg,133320,{},3,2,"{""name"":""rect"",""x"":502,""y"":68,""width"":182,""height"":182}","{""Region"":""segmento4""}"
surco-rouviere-9642.jpg,134950,{},3,0,"{""name"":""rect"",""x"":382,""y"":54,""width"":206,""height"":380}","{""Region"":""vesicula""}"
surco-rouviere-9642.jpg,134950,{},3,1,"{""name"":""rect"",""x"":132,""y"":245,""width"":253,""height"":106}","{""Region"":""surco""}"
surco-rouviere-9642.jpg,134950,{},3,2,"{""name"":""rect"",""x"":584,""y"":137,""width"":124,""height"":87}","{""Region"":""segmento4""}"
surco-rouviere-9663.jpg,121220,{},3,0,"{""name"":""rect"",""x"":374,""y"":19,""width"":227,""height"":436}","{""Region"":""vesicula""}"
surco-rouviere-9663.jpg,121220,{},3,1,"{""name"":""rect"",""x"":164,""y"":315,""width"":214,""height"":94}","{""Region"":""surco""}"
surco-rouviere-9663.jpg,121220,{},3,2,"{""name"":""rect"",""x"":581,""y"":216,""width"":136,""height"":92}","{""Region"":""segmento4""}"
surco-rouviere-9705.jpg,116791,{},3,0,"{""name"":""rect"",""x"":396,""y"":72,""width"":250,""height"":384}","{""Region"":""vesicula""}"
surco-rouviere-9705.jpg,116791,{},3,1,"{""name"":""rect"",""x"":194,""y"":362,""width"":202,""height"":90}","{""Region"":""surco""}"
surco-rouviere-9705.jpg,116791,{},3,2,"{""name"":""rect"",""x"":650,""y"":208,""width"":89,""height"":201}","{""Region"":""segmento4""}"
surco-rouviere-9868.jpg,116508,{},3,0,"{""name"":""rect"",""x"":467,""y"":116,""width"":178,""height"":348}","{""Region"":""vesicula""}"
surco-rouviere-9868.jpg,116508,{},3,1,"{""name"":""rect"",""x"":282,""y"":407,""width"":184,""height"":59}","{""Region"":""surco""}"
surco-rouviere-9868.jpg,116508,{},3,2,"{""name"":""rect"",""x"":695,""y"":244,""width"":31,""height"":135}","{""Region"":""segmento4""}"
surco-rouviere-9909.jpg,93546,{},3,0,"{""name"":""rect"",""x"":479,""y"":84,""width"":183,""height"":377}","{""Region"":""vesicula""}"
surco-rouviere-9909.jpg,93546,{},3,1,"{""name"":""rect"",""x"":307,""y"":414,""width"":170,""height"":57}","{""Region"":""surco""}"
surco-rouviere-9909.jpg,93546,{},3,2,"{""name"":""rect"",""x"":682,""y"":293,""width"":43,""height"":89}","{""Region"":""segmento4""}"
surco-rouviere-1308.jpg,109441,{},3,0,"{""name"":""rect"",""x"":263,""y"":14,""width"":304,""height"":438}","{""Region"":""vesicula""}"
surco-rouviere-1308.jpg,109441,{},3,1,"{""name"":""rect"",""x"":133,""y"":147,""width"":124,""height"":192}","{""Region"":""surco""}"
surco-rouviere-1308.jpg,109441,{},3,2,"{""name"":""rect"",""x"":574,""y"":31,""width"":160,""height"":249}","{""Region"":""segmento4""}"
surco-rouviere-424.jpg,110471,{},3,0,"{""name"":""rect"",""x"":320,""y"":31,""width"":222,""height"":424}","{""Region"":""vesicula""}"
surco-rouviere-424.jpg,110471,{},3,1,"{""name"":""rect"",""x"":133,""y"":219,""width"":178,""height"":175}","{""Region"":""surco""}"
surco-rouviere-424.jpg,110471,{},3,2,"{""name"":""rect"",""x"":512,""y"":41,""width"":217,""height"":165}","{""Region"":""segmento4""}"
surco-rouviere-633.jpg,119256,{},3,0,"{""name"":""rect"",""x"":325,""y"":21,""width"":312,""height"":431}","{""Region"":""vesicula""}"
surco-rouviere-633.jpg,119256,{},3,1,"{""name"":""rect"",""x"":126,""y"":257,""width"":200,""height"":116}","{""Region"":""surco""}"
surco-rouviere-633.jpg,119256,{},3,2,"{""name"":""rect"",""x"":639,""y"":145,""width"":97,""height"":192}","{""Region"":""segmento4""}"
surco-rouviere-831.jpg,127920,{},3,0,"{""name"":""rect"",""x"":304,""y"":20,""width"":206,""height"":416}","{""Region"":""vesicula""}"
surco-rouviere-831.jpg,127920,{},3,1,"{""name"":""rect"",""x"":137,""y"":173,""width"":155,""height"":155}","{""Region"":""surco""}"
surco-rouviere-831.jpg,127920,{},3,2,"{""name"":""rect"",""x"":489,""y"":37,""width"":174,""height"":159}","{""Region"":""segmento4""}"
surco-rouviere-1033.jpg,101086,{},3,0,"{""name"":""rect"",""x"":326,""y"":14,""width"":275,""height"":436}","{""Region"":""vesicula""}"
surco-rouviere-1033.jpg,101086,{},3,1,"{""name"":""rect"",""x"":138,""y"":175,""width"":173,""height"":153}","{""Region"":""surco""}"
surco-rouviere-1033.jpg,101086,{},3,2,"{""name"":""rect"",""x"":626,""y"":105,""width"":130,""height"":226}","{""Region"":""segmento4""}"
